,host_since,host_local,host_response_rate_pct,host_is_superhost,host_has_profile_pic,host_identity_verified,accommodates,bathrooms,bedrooms,emenities_num,price,security_deposit,cleaning_fee,guests_included,extra_people,min_nights,number_of_reviews,instant_bookable,require_guest_profile_picture,host_listing_count,listing_duration,review_per_month,review_score,host_response_time_few_days,host_response_time_few_hours,host_response_time_hour,neighbourhood_Bernal Heights,neighbourhood_Castro/Upper Market,neighbourhood_Chinatown,neighbourhood_Crocker Amazon,neighbourhood_Diamond Heights,neighbourhood_Downtown/Civic Center,neighbourhood_Excelsior,neighbourhood_Financial District,neighbourhood_Glen Park,neighbourhood_Golden Gate Park,neighbourhood_Haight Ashbury,neighbourhood_Inner Richmond,neighbourhood_Inner Sunset,neighbourhood_Lakeshore,neighbourhood_Marina,neighbourhood_Mission,neighbourhood_Nob Hill,neighbourhood_Noe Valley,neighbourhood_North Beach,neighbourhood_Ocean View,neighbourhood_Outer Mission,neighbourhood_Outer Richmond,neighbourhood_Outer Sunset,neighbourhood_Pacific Heights,neighbourhood_Parkside,neighbourhood_Potrero Hill,neighbourhood_Presidio,neighbourhood_Presidio Heights,neighbourhood_Russian Hill,neighbourhood_Seacliff,neighbourhood_South of Market,neighbourhood_Treasure Island/YBI,neighbourhood_Twin Peaks,neighbourhood_Visitacion Valley,neighbourhood_West of Twin Peaks,neighbourhood_Western Addition,property_type_Hotel,property_type_House,room_type_Hotel room,room_type_Private room,room_type_Shared room,bed_type_Couch,bed_type_Futon,bed_type_Pull-out Sofa,bed_type_Real Bed,cancellation_policy_moderate,cancellation_policy_strict,cancellation_policy_strict_14_with_grace_period,cancellation_policy_super_strict_30,cancellation_policy_super_strict_60,rent_term_short_term
6839,2011,1,1.0,0,1,0,3,1.0,1.0,28,165.0,0.0,85.0,1,0.0,2,4,1,0,1,106,1.1,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
6840,2019,1,1.0,1,1,0,4,2.0,2.0,23,280.0,500.0,50.0,2,50.0,2,6,0,0,2,99,1.8,10.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
6841,2011,1,1.0,0,1,1,6,1.0,2.0,35,170.0,500.0,120.0,2,25.0,1,21,1,1,3,87,7.3,9.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
6842,2016,0,0.98,0,1,0,2,1.0,1.0,31,168.0,0.0,148.0,1,0.0,30,0,1,0,170,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6843,2015,1,1.0,1,1,1,4,2.0,2.0,17,232.0,500.0,330.0,1,0.0,30,0,0,0,248,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
6844,2019,1,1.0,1,1,0,2,1.0,1.0,22,174.0,200.0,65.0,2,20.0,2,16,0,0,4,96,5.1,9.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
6845,2015,0,1.0,0,1,0,4,2.0,3.0,23,450.0,1500.0,299.0,2,50.0,2,0,1,0,1,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
6846,2015,1,1.0,0,1,1,2,1.0,1.0,19,77.0,100.0,30.0,1,0.0,1,12,0,0,5,74,4.9,9.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
6847,2019,1,1.0,1,1,1,2,1.0,0.0,15,81.0,0.0,200.0,1,0.0,30,0,0,0,3,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
6848,2019,1,1.0,1,1,1,2,1.0,0.0,15,120.0,0.0,200.0,1,0.0,30,0,0,0,3,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
6849,2015,1,1.0,0,1,0,2,1.0,1.0,31,160.0,250.0,110.0,2,75.0,4,10,0,0,2,86,3.5,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
6850,2018,1,1.0,1,1,0,6,1.0,2.0,27,305.0,500.0,100.0,4,50.0,2,14,0,0,2,79,5.4,9.67,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
6851,2016,0,0.98,0,1,0,2,1.0,1.0,31,225.0,0.0,148.0,1,0.0,30,0,1,0,170,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6852,2014,1,1.0,0,1,0,6,1.0,2.0,29,239.0,0.0,100.0,1,0.0,1,7,0,0,1,26,8.2,9.83,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
6853,2013,1,0.0,0,1,1,2,1.0,1.0,18,180.0,0.0,0.0,1,0.0,30,1,0,0,1,10,3.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
6854,2019,1,1.0,1,1,0,1,5.0,1.0,30,62.0,0.0,0.0,1,0.0,30,1,1,0,35,14,2.2,9.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
6855,2019,1,1.0,1,1,0,2,5.0,1.0,26,70.0,0.0,0.0,1,0.0,30,1,0,0,35,59,0.5,9.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
6856,2018,0,1.0,1,1,0,2,1.0,1.0,19,150.0,0.0,70.0,2,25.0,1,20,0,0,1,73,8.3,9.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
6857,2013,1,0.95,0,1,0,2,1.0,1.0,30,134.0,1000.0,100.0,1,0.0,30,1,0,0,3,46,0.7,9.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6858,2016,1,0.0,0,1,1,4,2.0,2.0,10,135.0,0.0,0.0,1,0.0,180,0,1,0,1,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6859,2017,1,1.0,0,1,0,2,1.0,1.0,34,128.0,1000.0,0.0,1,0.0,30,1,1,0,2,75,0.4,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
6860,2014,0,1.0,1,1,0,3,1.0,1.0,40,178.0,750.0,150.0,2,10.0,30,0,0,0,7,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
6861,2014,0,1.0,1,1,0,2,1.0,1.0,21,121.0,500.0,200.0,1,0.0,30,1,0,0,7,5,6.1,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
6862,2014,1,1.0,0,1,0,1,1.0,0.0,14,122.0,1000.0,0.0,1,100.0,30,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
6863,2019,0,0.95,1,1,0,2,1.0,1.0,24,115.0,0.0,25.0,1,0.0,2,15,1,0,3,88,5.2,9.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
6864,2019,0,0.95,1,1,0,4,1.0,1.0,25,130.0,0.0,40.0,1,0.0,2,16,1,0,3,90,5.4,9.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
6865,2013,1,1.0,1,1,1,2,1.0,1.0,20,102.0,0.0,0.0,1,0.0,2,2,0,0,6,98,0.6,9.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
6866,2019,0,1.0,1,1,0,6,1.0,3.0,17,275.0,0.0,100.0,1,0.0,2,8,0,0,1,76,3.2,9.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
6867,2012,1,0.0,0,1,0,4,1.5,2.0,34,225.0,0.0,0.0,1,0.0,30,0,0,0,1,0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
6868,2019,1,0.0,0,1,0,3,1.0,0.0,11,133.0,0.0,0.0,1,0.0,30,0,1,0,1,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6869,2015,0,1.0,0,1,0,4,1.0,1.0,14,190.0,1000.0,195.0,1,0.0,30,1,0,0,1,62,0.5,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
6870,2014,1,1.0,0,1,0,6,2.0,3.0,13,160.0,1000.0,150.0,3,5.0,30,0,0,0,5,0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
6871,2019,0,1.0,0,1,0,3,1.0,0.0,26,129.0,500.0,60.0,3,25.0,30,1,0,0,3,98,0.3,9.67,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6872,2016,0,1.0,1,1,0,4,1.0,0.0,23,99.0,0.0,65.0,1,0.0,2,1,1,0,44,25,1.2,10.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
6873,2014,1,1.0,1,1,0,1,2.5,1.0,28,38.0,0.0,0.0,1,0.0,30,2,1,0,15,74,0.8,9.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
6874,2016,1,1.0,1,1,0,1,1.0,1.0,20,110.0,0.0,40.0,1,0.0,2,19,1,0,3,85,6.8,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
6875,2016,1,1.0,0,0,0,2,4.0,1.0,24,119.0,250.0,15.0,2,50.0,7,8,1,0,10,86,2.8,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
6876,2016,1,1.0,0,0,0,2,4.0,1.0,24,119.0,250.0,15.0,2,20.0,7,4,1,0,10,55,2.2,9.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
6877,2017,0,0.0,0,1,0,1,1.0,1.0,23,149.0,0.0,100.0,1,0.0,30,1,1,0,1,75,0.4,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
6878,2015,1,1.0,1,1,1,2,2.0,1.0,43,85.0,0.0,30.0,1,0.0,1,8,1,0,5,54,4.5,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
6879,2019,0,0.0,0,1,0,1,1.0,1.0,5,65.0,0.0,10.0,1,0.0,30,0,0,0,1,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
6880,2019,1,1.0,1,1,0,2,5.0,1.0,26,70.0,0.0,0.0,1,0.0,30,0,0,0,35,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
6881,2019,1,1.0,0,1,1,5,1.0,3.0,16,325.0,0.0,0.0,1,0.0,30,0,1,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
6882,2015,1,1.0,1,1,1,2,1.0,1.0,33,39.0,100.0,40.0,1,20.0,1,15,1,0,3,106,4.3,9.67,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
6883,2019,0,1.0,0,1,1,4,1.5,1.0,15,300.0,0.0,0.0,1,0.0,2,3,1,0,2,36,2.5,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
6884,2012,1,1.0,0,1,1,2,1.5,1.0,16,150.0,0.0,40.0,1,0.0,1,8,1,0,1,90,2.7,10.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
6885,2012,1,1.0,1,1,0,2,1.0,1.0,37,199.0,0.0,0.0,1,0.0,2,11,0,0,1,64,5.2,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6886,2016,1,1.0,0,1,0,2,1.0,1.0,20,250.0,0.0,0.0,1,0.0,30,0,1,0,1,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6887,2015,1,1.0,0,1,0,1,1.0,1.0,12,69.0,0.0,0.0,1,0.0,30,1,0,0,2,61,0.5,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
6888,2011,1,1.0,0,1,1,4,2.0,3.0,22,350.0,500.0,240.0,2,0.0,2,0,0,0,1,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
6889,2013,1,1.0,0,1,0,4,1.0,2.0,16,105.0,1000.0,125.0,2,5.0,30,0,0,0,2,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
6890,2019,0,0.0,0,1,0,2,1.0,1.0,21,350.0,2000.0,200.0,1,0.0,30,0,1,0,1,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6891,2015,1,1.0,0,1,1,2,1.0,1.0,19,77.0,100.0,30.0,1,0.0,1,19,0,0,5,91,6.4,8.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
6892,2016,1,1.0,0,1,0,2,1.0,0.0,14,49.0,0.0,49.0,1,15.0,30,1,0,0,2,17,1.8,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
6893,2016,1,1.0,0,1,0,2,1.0,0.0,13,53.0,0.0,68.0,1,25.0,30,0,1,0,2,0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
6894,2017,1,1.0,1,1,0,4,1.0,2.0,26,159.0,120.0,60.0,4,15.0,2,26,1,0,4,89,8.9,9.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
6895,2013,1,0.0,0,1,1,6,1.0,2.0,37,400.0,1000.0,150.0,6,300.0,2,6,0,0,1,88,2.1,9.67,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
6896,2017,1,0.9,1,1,1,3,1.0,1.0,27,120.0,0.0,50.0,1,5.0,2,17,0,0,1,92,5.6,9.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
6897,2012,0,1.0,1,1,1,2,1.0,0.0,15,150.0,2000.0,300.0,1,0.0,30,0,0,0,1,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
6898,2013,1,0.0,0,1,0,2,1.0,1.0,20,220.0,1250.0,140.0,1,0.0,30,0,1,0,1,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6899,2014,0,1.0,0,1,0,4,1.0,2.0,18,175.0,0.0,0.0,1,0.0,30,0,1,0,1,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6900,2019,0,0.25,0,1,0,2,1.0,1.0,18,125.0,0.0,0.0,1,0.0,30,0,0,0,1,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6901,2014,0,0.9,0,1,0,2,1.0,1.0,11,84.0,250.0,89.0,1,0.0,32,0,1,0,32,0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
6902,2019,1,1.0,0,1,0,4,1.0,2.0,38,165.0,1000.0,200.0,1,0.0,30,0,0,0,1,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
6903,2015,1,1.0,0,1,1,1,1.0,1.0,27,70.0,400.0,100.0,1,80.0,30,2,0,0,1,44,1.4,10.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
6904,2016,1,0.96,1,1,1,2,1.5,1.0,19,99.0,0.0,50.0,1,0.0,3,7,0,0,3,43,5.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
6905,2013,1,1.0,0,1,0,5,1.0,2.0,29,133.0,2000.0,250.0,5,30.0,30,0,0,0,1,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
6906,2013,1,1.0,0,1,0,1,1.0,1.0,12,58.0,0.0,0.0,1,0.0,75,0,0,0,2,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6907,2014,1,1.0,0,1,0,3,1.0,1.0,22,170.0,0.0,200.0,2,50.0,30,1,0,0,1,66,0.5,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
6908,2013,0,0.0,0,1,0,4,1.0,1.0,24,350.0,0.0,0.0,1,0.0,30,0,1,0,1,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6909,2015,1,1.0,1,1,1,2,1.0,0.0,30,113.0,500.0,240.0,1,0.0,30,0,0,0,248,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
6910,2015,1,1.0,1,1,1,2,1.0,0.0,28,116.0,500.0,240.0,1,0.0,30,0,0,0,248,0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
6911,2019,1,1.0,0,1,0,3,1.0,1.0,29,160.0,1000.0,60.0,2,30.0,2,6,0,0,1,54,3.4,9.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
6912,2019,1,1.0,1,1,0,2,1.0,1.0,20,149.0,200.0,65.0,1,20.0,2,12,0,0,4,100,3.7,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
